q1,q2,q3,q4,q5,dq1,dq2,dq3,dq4,dq5
1.4981,1.3411,-2.6429,0.19865,5.2053,0.45109,0.13544,-0.45929,-0.19205,0.46318
1.4999,1.3416,-2.6447,0.19788,5.2072,0.45346,0.1357,-0.45947,-0.18903,0.46242
1.5017,1.3422,-2.6466,0.19713,5.209,0.45583,0.13593,-0.45966,-0.18601,0.46166
1.5035,1.3427,-2.6484,0.1964,5.2109,0.45819,0.13616,-0.45984,-0.18298,0.46089
1.5054,1.3433,-2.6502,0.19567,5.2127,0.46056,0.13637,-0.46002,-0.17995,0.46012
1.5072,1.3438,-2.6521,0.19496,5.2146,0.46292,0.13656,-0.4602,-0.17692,0.45935
1.5091,1.3444,-2.6539,0.19425,5.2164,0.46528,0.13674,-0.46037,-0.17389,0.45858
1.5109,1.3449,-2.6558,0.19356,5.2182,0.46764,0.1369,-0.46053,-0.17085,0.4578
1.5128,1.3455,-2.6576,0.19289,5.2201,0.47,0.13705,-0.4607,-0.16782,0.45701
1.5147,1.346,-2.6595,0.19222,5.2219,0.47236,0.13719,-0.46086,-0.16478,0.45623
1.5166,1.3466,-2.6613,0.19157,5.2237,0.47471,0.13731,-0.46102,-0.16174,0.45544
1.5185,1.3471,-2.6631,0.19093,5.2255,0.47707,0.13741,-0.46117,-0.15869,0.45465
1.5204,1.3477,-2.665,0.1903,5.2274,0.47942,0.1375,-0.46132,-0.15565,0.45385
1.5223,1.3482,-2.6668,0.18968,5.2292,0.48177,0.13758,-0.46147,-0.1526,0.45306
1.5243,1.3488,-2.6687,0.18908,5.231,0.48412,0.13764,-0.46161,-0.14955,0.45225
1.5262,1.3493,-2.6705,0.18849,5.2328,0.48647,0.13768,-0.46175,-0.1465,0.45145
1.5282,1.3499,-2.6724,0.18791,5.2346,0.48881,0.13771,-0.46189,-0.14345,0.45064
1.5301,1.3504,-2.6742,0.18734,5.2364,0.49116,0.13773,-0.46203,-0.14039,0.44983
1.5321,1.351,-2.6761,0.18678,5.2382,0.4935,0.13773,-0.46216,-0.13733,0.44902
1.5341,1.3515,-2.6779,0.18624,5.24,0.49584,0.13772,-0.46228,-0.13428,0.4482
1.536,1.3521,-2.6798,0.18571,5.2418,0.49818,0.1377,-0.46241,-0.13122,0.44738
1.538,1.3526,-2.6816,0.18519,5.2436,0.50052,0.13765,-0.46253,-0.12815,0.44656
1.5401,1.3532,-2.6835,0.18468,5.2453,0.50285,0.1376,-0.46264,-0.12509,0.44573
1.5421,1.3537,-2.6853,0.18419,5.2471,0.50519,0.13753,-0.46276,-0.12203,0.4449
1.5441,1.3543,-2.6872,0.18371,5.2489,0.50752,0.13745,-0.46287,-0.11896,0.44407
1.5461,1.3548,-2.689,0.18324,5.2507,0.50985,0.13735,-0.46297,-0.11589,0.44323
1.5482,1.3554,-2.6909,0.18278,5.2524,0.51218,0.13724,-0.46308,-0.11282,0.44239
1.5502,1.3559,-2.6927,0.18234,5.2542,0.51451,0.13711,-0.46318,-0.10975,0.44155
1.5523,1.3565,-2.6946,0.1819,5.256,0.51683,0.13697,-0.46327,-0.10668,0.4407
1.5544,1.357,-2.6964,0.18148,5.2577,0.51915,0.13682,-0.46337,-0.1036,0.43985
1.5564,1.3576,-2.6983,0.18107,5.2595,0.52148,0.13665,-0.46346,-0.10053,0.439
1.5585,1.3581,-2.7001,0.18068,5.2613,0.5238,0.13647,-0.46355,-0.097453,0.43815
1.5606,1.3587,-2.702,0.18029,5.263,0.52611,0.13627,-0.46363,-0.094375,0.43729
1.5627,1.3592,-2.7038,0.17992,5.2648,0.52843,0.13606,-0.46371,-0.091296,0.43643
1.5649,1.3597,-2.7057,0.17956,5.2665,0.53074,0.13584,-0.46379,-0.088216,0.43556
1.567,1.3603,-2.7076,0.17922,5.2682,0.53305,0.1356,-0.46386,-0.085134,0.43469
1.5691,1.3608,-2.7094,0.17888,5.27,0.53536,0.13535,-0.46393,-0.082052,0.43382
1.5713,1.3614,-2.7113,0.17856,5.2717,0.53767,0.13508,-0.464,-0.078968,0.43295
1.5734,1.3619,-2.7131,0.17825,5.2734,0.53998,0.1348,-0.46406,-0.075884,0.43207
1.5756,1.3624,-2.715,0.17795,5.2752,0.54228,0.13451,-0.46412,-0.072798,0.43119
1.5778,1.363,-2.7168,0.17767,5.2769,0.54458,0.13421,-0.46418,-0.069711,0.43031
1.5799,1.3635,-2.7187,0.1774,5.2786,0.54688,0.13389,-0.46424,-0.066624,0.42942
1.5821,1.3641,-2.7206,0.17714,5.2803,0.54918,0.13356,-0.46429,-0.063535,0.42853
1.5843,1.3646,-2.7224,0.17689,5.282,0.55148,0.13321,-0.46434,-0.060446,0.42764
1.5865,1.3651,-2.7243,0.17665,5.2837,0.55377,0.13285,-0.46438,-0.057355,0.42674
1.5888,1.3656,-2.7261,0.17643,5.2854,0.55607,0.13248,-0.46442,-0.054264,0.42584
1.591,1.3662,-2.728,0.17622,5.2871,0.55836,0.1321,-0.46446,-0.051172,0.42494
1.5932,1.3667,-2.7298,0.17602,5.2888,0.56064,0.1317,-0.4645,-0.04808,0.42404
1.5955,1.3672,-2.7317,0.17583,5.2905,0.56293,0.13129,-0.46453,-0.044986,0.42313
1.5977,1.3678,-2.7336,0.17566,5.2922,0.56521,0.13087,-0.46456,-0.041892,0.42222
1.6,1.3683,-2.7354,0.1755,5.2939,0.56749,0.13043,-0.46459,-0.038798,0.4213
1.6023,1.3688,-2.7373,0.17535,5.2956,0.56977,0.12998,-0.46461,-0.035702,0.42038
1.6046,1.3693,-2.7391,0.17521,5.2973,0.57205,0.12952,-0.46463,-0.032606,0.41946
1.6069,1.3698,-2.741,0.17509,5.299,0.57433,0.12905,-0.46465,-0.02951,0.41854
1.6092,1.3704,-2.7428,0.17498,5.3006,0.5766,0.12856,-0.46466,-0.026413,0.41761
1.6115,1.3709,-2.7447,0.17488,5.3023,0.57887,0.12806,-0.46467,-0.023316,0.41668
1.6138,1.3714,-2.7466,0.17479,5.304,0.58114,0.12755,-0.46468,-0.020218,0.41575
1.6161,1.3719,-2.7484,0.17472,5.3056,0.5834,0.12702,-0.46468,-0.01712,0.41481
1.6185,1.3724,-2.7503,0.17465,5.3073,0.58567,0.12649,-0.46468,-0.014022,0.41387
1.6208,1.3729,-2.7521,0.1746,5.3089,0.58793,0.12594,-0.46468,-0.010923,0.41293
1.6232,1.3734,-2.754,0.17457,5.3106,0.59019,0.12538,-0.46468,-0.0078237,0.41199
1.6255,1.3739,-2.7559,0.17454,5.3122,0.59245,0.1248,-0.46467,-0.0047244,0.41104
1.6279,1.3744,-2.7577,0.17453,5.3139,0.5947,0.12422,-0.46466,-0.0016249,0.41009
1.6303,1.3749,-2.7596,0.17453,5.3155,0.59695,0.12362,-0.46465,0.0014748,0.40913
1.6327,1.3754,-2.7614,0.17454,5.3171,0.5992,0.12301,-0.46463,0.0045747,0.40817
1.6351,1.3759,-2.7633,0.17456,5.3188,0.60145,0.12239,-0.46461,0.0076746,0.40721
1.6375,1.3764,-2.7652,0.1746,5.3204,0.6037,0.12176,-0.46459,0.010775,0.40625
1.6399,1.3769,-2.767,0.17465,5.322,0.60594,0.12112,-0.46456,0.013875,0.40528
1.6423,1.3773,-2.7689,0.17471,5.3236,0.60818,0.12046,-0.46453,0.016975,0.40431
1.6448,1.3778,-2.7707,0.17479,5.3253,0.61042,0.11979,-0.4645,0.020075,0.40334
1.6472,1.3783,-2.7726,0.17487,5.3269,0.61266,0.11912,-0.46447,0.023174,0.40236
1.6497,1.3788,-2.7744,0.17497,5.3285,0.61489,0.11843,-0.46443,0.026274,0.40139
1.6521,1.3792,-2.7763,0.17508,5.3301,0.61712,0.11772,-0.46439,0.029374,0.4004
1.6546,1.3797,-2.7782,0.17521,5.3317,0.61935,0.11701,-0.46435,0.032473,0.39942
1.6571,1.3802,-2.78,0.17534,5.3333,0.62158,0.11629,-0.4643,0.035573,0.39843
1.6596,1.3806,-2.7819,0.17549,5.3349,0.6238,0.11555,-0.46425,0.038672,0.39744
1.6621,1.3811,-2.7837,0.17565,5.3365,0.62602,0.11481,-0.4642,0.04177,0.39645
1.6646,1.3816,-2.7856,0.17583,5.338,0.62824,0.11405,-0.46415,0.044869,0.39545
1.6671,1.382,-2.7874,0.17601,5.3396,0.63046,0.11329,-0.46409,0.047967,0.39445
1.6696,1.3825,-2.7893,0.17621,5.3412,0.63267,0.11251,-0.46403,0.051064,0.39345
1.6722,1.3829,-2.7912,0.17642,5.3428,0.63488,0.11172,-0.46397,0.054161,0.39244
1.6747,1.3834,-2.793,0.17664,5.3443,0.63709,0.11092,-0.4639,0.057258,0.39143
1.6773,1.3838,-2.7949,0.17688,5.3459,0.6393,0.11011,-0.46383,0.060354,0.39042
1.6798,1.3842,-2.7967,0.17713,5.3475,0.6415,0.10929,-0.46376,0.06345,0.3894
1.6824,1.3847,-2.7986,0.17739,5.349,0.64371,0.10846,-0.46369,0.066545,0.38839
1.685,1.3851,-2.8004,0.17766,5.3506,0.6459,0.10762,-0.46361,0.069639,0.38737
1.6876,1.3855,-2.8023,0.17794,5.3521,0.6481,0.10677,-0.46353,0.072733,0.38634
1.6902,1.386,-2.8041,0.17824,5.3537,0.65029,0.10591,-0.46345,0.075826,0.38531
1.6928,1.3864,-2.806,0.17855,5.3552,0.65248,0.10504,-0.46336,0.078918,0.38428
1.6954,1.3868,-2.8078,0.17887,5.3567,0.65467,0.10416,-0.46327,0.08201,0.38325
1.698,1.3872,-2.8097,0.17921,5.3583,0.65686,0.10327,-0.46318,0.085101,0.38222
1.7006,1.3876,-2.8116,0.17955,5.3598,0.65904,0.10237,-0.46309,0.088191,0.38118
1.7033,1.388,-2.8134,0.17991,5.3613,0.66122,0.10147,-0.46299,0.09128,0.38014
1.7059,1.3884,-2.8153,0.18028,5.3628,0.6634,0.10055,-0.46289,0.094368,0.37909
1.7086,1.3888,-2.8171,0.18067,5.3643,0.66557,0.09962,-0.46279,0.097455,0.37804
1.7113,1.3892,-2.819,0.18106,5.3659,0.66774,0.098683,-0.46269,0.10054,0.37699
1.7139,1.3896,-2.8208,0.18147,5.3674,0.66991,0.097737,-0.46258,0.10363,0.37594
1.7166,1.39,-2.8227,0.18189,5.3689,0.67208,0.096781,-0.46247,0.10671,0.37488
1.7193,1.3904,-2.8245,0.18232,5.3704,0.67424,0.095817,-0.46236,0.10979,0.37382
1.722,1.3908,-2.8264,0.18277,5.3719,0.6764,0.094844,-0.46224,0.11288,0.37276
1.7247,1.3912,-2.8282,0.18323,5.3733,0.67856,0.093862,-0.46213,0.11596,0.3717
1.7274,1.3915,-2.8301,0.1837,5.3748,0.68072,0.092871,-0.462,0.11904,0.37063
1.7302,1.3919,-2.8319,0.18418,5.3763,0.68287,0.091872,-0.46188,0.12212,0.36956
1.7329,1.3923,-2.8337,0.18467,5.3778,0.68502,0.090864,-0.46176,0.12519,0.36848
1.7356,1.3926,-2.8356,0.18518,5.3793,0.68717,0.089847,-0.46163,0.12827,0.36741
1.7384,1.393,-2.8374,0.1857,5.3807,0.68931,0.088822,-0.4615,0.13134,0.36633
1.7412,1.3933,-2.8393,0.18623,5.3822,0.69145,0.087789,-0.46136,0.13442,0.36524
1.7439,1.3937,-2.8411,0.18678,5.3836,0.69359,0.086748,-0.46123,0.13749,0.36416
1.7467,1.394,-2.843,0.18733,5.3851,0.69572,0.085699,-0.46109,0.14056,0.36307
1.7495,1.3944,-2.8448,0.1879,5.3866,0.69786,0.084642,-0.46095,0.14363,0.36198
1.7523,1.3947,-2.8467,0.18848,5.388,0.69999,0.083577,-0.4608,0.14669,0.36089
1.7551,1.395,-2.8485,0.18907,5.3894,0.70211,0.082504,-0.46066,0.14976,0.35979
1.7579,1.3954,-2.8503,0.18968,5.3909,0.70424,0.081423,-0.46051,0.15282,0.35869
1.7607,1.3957,-2.8522,0.1903,5.3923,0.70636,0.080335,-0.46036,0.15589,0.35759
1.7636,1.396,-2.854,0.19093,5.3937,0.70847,0.079239,-0.46021,0.15895,0.35648
1.7664,1.3963,-2.8559,0.19157,5.3952,0.71059,0.078136,-0.46005,0.16201,0.35537
1.7692,1.3966,-2.8577,0.19222,5.3966,0.7127,0.077026,-0.45989,0.16506,0.35426
1.7721,1.3969,-2.8596,0.19289,5.398,0.71481,0.075908,-0.45973,0.16812,0.35315
1.775,1.3972,-2.8614,0.19357,5.3994,0.71691,0.074784,-0.45957,0.17117,0.35203
1.7778,1.3975,-2.8632,0.19426,5.4008,0.71901,0.073652,-0.4594,0.17423,0.35091
1.7807,1.3978,-2.8651,0.19496,5.4022,0.72111,0.072514,-0.45923,0.17728,0.34979
1.7836,1.3981,-2.8669,0.19568,5.4036,0.72321,0.071369,-0.45906,0.18033,0.34866
1.7865,1.3984,-2.8687,0.1964,5.405,0.7253,0.070217,-0.45889,0.18337,0.34753
1.7894,1.3987,-2.8706,0.19714,5.4064,0.72739,0.069058,-0.45871,0.18642,0.3464
1.7923,1.399,-2.8724,0.19789,5.4078,0.72948,0.067893,-0.45853,0.18946,0.34527
1.7952,1.3992,-2.8742,0.19866,5.4092,0.73156,0.066722,-0.45835,0.1925,0.34413
1.7982,1.3995,-2.8761,0.19943,5.4105,0.73364,0.065544,-0.45817,0.19554,0.34299
1.8011,1.3998,-2.8779,0.20022,5.4119,0.73572,0.064361,-0.45799,0.19857,0.34185
1.8041,1.4,-2.8797,0.20102,5.4133,0.7378,0.063171,-0.4578,0.20161,0.3407
1.807,1.4003,-2.8816,0.20184,5.4146,0.73987,0.061975,-0.45761,0.20464,0.33955
1.81,1.4005,-2.8834,0.20266,5.416,0.74194,0.060773,-0.45742,0.20767,0.3384
1.8129,1.4007,-2.8852,0.2035,5.4173,0.744,0.059566,-0.45722,0.2107,0.33725
1.8159,1.401,-2.8871,0.20435,5.4187,0.74606,0.058353,-0.45703,0.21372,0.33609
1.8189,1.4012,-2.8889,0.20521,5.42,0.74812,0.057134,-0.45683,0.21675,0.33493
1.8219,1.4014,-2.8907,0.20608,5.4214,0.75018,0.05591,-0.45663,0.21977,0.33377
1.8249,1.4017,-2.8925,0.20696,5.4227,0.75223,0.054681,-0.45642,0.22278,0.3326
1.8279,1.4019,-2.8944,0.20786,5.424,0.75428,0.053447,-0.45622,0.2258,0.33144
1.8309,1.4021,-2.8962,0.20877,5.4253,0.75632,0.052207,-0.45601,0.22881,0.33027
1.834,1.4023,-2.898,0.20969,5.4267,0.75836,0.050962,-0.4558,0.23182,0.32909
1.837,1.4025,-2.8998,0.21063,5.428,0.7604,0.049713,-0.45559,0.23483,0.32792
1.8401,1.4027,-2.9017,0.21157,5.4293,0.76244,0.048458,-0.45537,0.23784,0.32674
1.8431,1.4029,-2.9035,0.21253,5.4306,0.76447,0.047199,-0.45515,0.24084,0.32556
1.8462,1.4031,-2.9053,0.2135,5.4319,0.7665,0.045935,-0.45494,0.24384,0.32437
1.8492,1.4033,-2.9071,0.21448,5.4332,0.76852,0.044667,-0.45471,0.24684,0.32318
1.8523,1.4034,-2.9089,0.21547,5.4345,0.77055,0.043395,-0.45449,0.24983,0.32199
1.8554,1.4036,-2.9108,0.21648,5.4358,0.77256,0.042118,-0.45426,0.25283,0.3208
1.8585,1.4038,-2.9126,0.2175,5.437,0.77458,0.040837,-0.45404,0.25582,0.31961
1.8616,1.4039,-2.9144,0.21852,5.4383,0.77659,0.039552,-0.45381,0.2588,0.31841
1.8647,1.4041,-2.9162,0.21957,5.4396,0.7786,0.038263,-0.45357,0.26179,0.31721
1.8678,1.4042,-2.918,0.22062,5.4409,0.7806,0.03697,-0.45334,0.26477,0.316
1.871,1.4044,-2.9198,0.22168,5.4421,0.78261,0.035674,-0.4531,0.26775,0.3148
1.8741,1.4045,-2.9216,0.22276,5.4434,0.7846,0.034374,-0.45287,0.27072,0.31359
1.8772,1.4047,-2.9234,0.22385,5.4446,0.7866,0.03307,-0.45263,0.27369,0.31238
1.8804,1.4048,-2.9253,0.22495,5.4459,0.78859,0.031763,-0.45238,0.27666,0.31116
1.8835,1.4049,-2.9271,0.22606,5.4471,0.79058,0.030453,-0.45214,0.27963,0.30995
1.8867,1.405,-2.9289,0.22719,5.4483,0.79256,0.029139,-0.45189,0.28259,0.30873
1.8899,1.4051,-2.9307,0.22832,5.4496,0.79454,0.027822,-0.45164,0.28555,0.3075
1.8931,1.4052,-2.9325,0.22947,5.4508,0.79652,0.026503,-0.45139,0.28851,0.30628
1.8963,1.4054,-2.9343,0.23063,5.452,0.79849,0.02518,-0.45114,0.29146,0.30505
1.8995,1.4054,-2.9361,0.2318,5.4532,0.80046,0.023855,-0.45088,0.29441,0.30382
1.9027,1.4055,-2.9379,0.23299,5.4545,0.80243,0.022527,-0.45063,0.29736,0.30259
1.9059,1.4056,-2.9397,0.23418,5.4557,0.80439,0.021197,-0.45037,0.3003,0.30135
1.9091,1.4057,-2.9415,0.23539,5.4569,0.80635,0.019864,-0.45011,0.30324,0.30011
1.9123,1.4058,-2.9433,0.23661,5.4581,0.80831,0.018529,-0.44985,0.30618,0.29887
1.9156,1.4059,-2.9451,0.23784,5.4593,0.81026,0.017191,-0.44958,0.30911,0.29763
1.9188,1.4059,-2.9469,0.23908,5.4605,0.81221,0.015852,-0.44931,0.31204,0.29638
1.9221,1.406,-2.9487,0.24033,5.4616,0.81415,0.01451,-0.44905,0.31497,0.29513
1.9253,1.406,-2.9505,0.2416,5.4628,0.81609,0.013167,-0.44878,0.31789,0.29388
1.9286,1.4061,-2.9523,0.24288,5.464,0.81803,0.011822,-0.4485,0.32081,0.29263
1.9319,1.4061,-2.9541,0.24417,5.4652,0.81996,0.010475,-0.44823,0.32373,0.29137
1.9352,1.4062,-2.9559,0.24547,5.4663,0.82189,0.0091268,-0.44795,0.32664,0.29011
1.9384,1.4062,-2.9577,0.24678,5.4675,0.82382,0.007777,-0.44767,0.32955,0.28885
1.9417,1.4062,-2.9595,0.2481,5.4686,0.82574,0.0064259,-0.4474,0.33246,0.28758
1.945,1.4063,-2.9612,0.24944,5.4698,0.82766,0.0050735,-0.44711,0.33536,0.28632
1.9484,1.4063,-2.963,0.25079,5.4709,0.82958,0.00372,-0.44683,0.33826,0.28505
1.9517,1.4063,-2.9648,0.25215,5.4721,0.83149,0.0023655,-0.44654,0.34115,0.28377
1.955,1.4063,-2.9666,0.25352,5.4732,0.8334,0.0010101,-0.44626,0.34404,0.2825
1.9584,1.4063,-2.9684,0.2549,5.4743,0.8353,-0.00034611,-0.44597,0.34693,0.28122
1.9617,1.4063,-2.9702,0.25629,5.4754,0.8372,-0.001703,-0.44568,0.34981,0.27994
1.965,1.4063,-2.972,0.2577,5.4766,0.8391,-0.0030605,-0.44538,0.35269,0.27866
1.9684,1.4063,-2.9737,0.25911,5.4777,0.84099,-0.0044184,-0.44509,0.35556,0.27737
1.9718,1.4062,-2.9755,0.26054,5.4788,0.84288,-0.0057767,-0.44479,0.35843,0.27608
1.9752,1.4062,-2.9773,0.26198,5.4799,0.84476,-0.0071353,-0.4445,0.3613,0.27479
1.9785,1.4062,-2.9791,0.26343,5.481,0.84664,-0.008494,-0.4442,0.36416,0.2735
1.9819,1.4062,-2.9808,0.26489,5.4821,0.84852,-0.0098527,-0.4439,0.36702,0.2722
1.9853,1.4061,-2.9826,0.26637,5.4831,0.8504,-0.011211,-0.44359,0.36988,0.27091
1.9887,1.4061,-2.9844,0.26785,5.4842,0.85226,-0.01257,-0.44329,0.37273,0.26961
1.9921,1.406,-2.9862,0.26935,5.4853,0.85413,-0.013928,-0.44298,0.37557,0.2683
1.9956,1.406,-2.9879,0.27086,5.4864,0.85599,-0.015286,-0.44267,0.37841,0.267
1.999,1.4059,-2.9897,0.27238,5.4874,0.85785,-0.016643,-0.44236,0.38125,0.26569
2.0024,1.4058,-2.9915,0.27391,5.4885,0.8597,-0.018,-0.44205,0.38409,0.26438
2.0059,1.4057,-2.9932,0.27545,5.4896,0.86155,-0.019356,-0.44174,0.38692,0.26306
2.0093,1.4057,-2.995,0.277,5.4906,0.8634,-0.020711,-0.44142,0.38974,0.26175
2.0128,1.4056,-2.9968,0.27857,5.4917,0.86524,-0.022065,-0.44111,0.39256,0.26043
2.0162,1.4055,-2.9985,0.28014,5.4927,0.86708,-0.023418,-0.44079,0.39538,0.25911
2.0197,1.4054,-3.0003,0.28173,5.4937,0.86891,-0.02477,-0.44047,0.39819,0.25778
2.0232,1.4053,-3.0021,0.28333,5.4948,0.87074,-0.026121,-0.44015,0.401,0.25646
2.0267,1.4052,-3.0038,0.28494,5.4958,0.87257,-0.027471,-0.43983,0.4038,0.25513
2.0302,1.4051,-3.0056,0.28656,5.4968,0.87439,-0.028819,-0.4395,0.4066,0.2538
2.0337,1.405,-3.0073,0.28819,5.4978,0.87621,-0.030165,-0.43917,0.40939,0.25247
2.0372,1.4048,-3.0091,0.28983,5.4988,0.87802,-0.03151,-0.43885,0.41218,0.25113
2.0407,1.4047,-3.0109,0.29149,5.4998,0.87983,-0.032853,-0.43852,0.41497,0.24979
2.0442,1.4046,-3.0126,0.29315,5.5008,0.88164,-0.034194,-0.43819,0.41775,0.24845
2.0477,1.4044,-3.0144,0.29483,5.5018,0.88344,-0.035533,-0.43786,0.42052,0.24711
2.0513,1.4043,-3.0161,0.29652,5.5028,0.88524,-0.03687,-0.43752,0.42329,0.24576
2.0548,1.4041,-3.0179,0.29822,5.5038,0.88703,-0.038204,-0.43719,0.42606,0.24441
2.0584,1.404,-3.0196,0.29993,5.5047,0.88882,-0.039537,-0.43685,0.42882,0.24306
2.0619,1.4038,-3.0214,0.30165,5.5057,0.89061,-0.040867,-0.43651,0.43157,0.24171
2.0655,1.4037,-3.0231,0.30338,5.5067,0.89239,-0.042194,-0.43617,0.43433,0.24035
2.0691,1.4035,-3.0248,0.30512,5.5076,0.89417,-0.043519,-0.43583,0.43707,0.239
2.0727,1.4033,-3.0266,0.30688,5.5086,0.89594,-0.044842,-0.43549,0.43981,0.23764
2.0762,1.4031,-3.0283,0.30864,5.5095,0.89771,-0.046161,-0.43515,0.44255,0.23627
2.0798,1.4029,-3.0301,0.31042,5.5105,0.89947,-0.047477,-0.4348,0.44528,0.23491
2.0834,1.4027,-3.0318,0.3122,5.5114,0.90123,-0.048791,-0.43445,0.44801,0.23354
2.0871,1.4025,-3.0335,0.314,5.5123,0.90299,-0.050101,-0.43411,0.45073,0.23217
2.0907,1.4023,-3.0353,0.31581,5.5133,0.90474,-0.051408,-0.43376,0.45345,0.2308
2.0943,1.4021,-3.037,0.31763,5.5142,0.90649,-0.052712,-0.43341,0.45616,0.22942
2.0979,1.4019,-3.0387,0.31946,5.5151,0.90823,-0.054012,-0.43305,0.45886,0.22805
2.1016,1.4017,-3.0405,0.3213,5.516,0.90997,-0.055309,-0.4327,0.46157,0.22667
2.1052,1.4015,-3.0422,0.32315,5.5169,0.91171,-0.056602,-0.43234,0.46426,0.22529
2.1088,1.4012,-3.0439,0.32501,5.5178,0.91344,-0.057891,-0.43199,0.46695,0.2239
2.1125,1.401,-3.0457,0.32689,5.5187,0.91516,-0.059177,-0.43163,0.46964,0.22251
2.1162,1.4008,-3.0474,0.32877,5.5196,0.91689,-0.060458,-0.43127,0.47232,0.22113
2.1198,1.4005,-3.0491,0.33066,5.5205,0.9186,-0.061736,-0.43091,0.47499,0.21973
2.1235,1.4003,-3.0508,0.33257,5.5214,0.92032,-0.063009,-0.43055,0.47766,0.21834
2.1272,1.4,-3.0526,0.33449,5.5222,0.92203,-0.064279,-0.43019,0.48033,0.21694
2.1309,1.3998,-3.0543,0.33641,5.5231,0.92373,-0.065543,-0.42982,0.48299,0.21555
2.1346,1.3995,-3.056,0.33835,5.524,0.92543,-0.066804,-0.42946,0.48564,0.21415
2.1383,1.3992,-3.0577,0.3403,5.5248,0.92713,-0.06806,-0.42909,0.48829,0.21274
2.142,1.399,-3.0594,0.34226,5.5257,0.92882,-0.069311,-0.42873,0.49093,0.21134
2.1457,1.3987,-3.0611,0.34423,5.5265,0.93051,-0.070557,-0.42836,0.49357,0.20993
2.1495,1.3984,-3.0629,0.3462,5.5273,0.93219,-0.071799,-0.42799,0.4962,0.20852
2.1532,1.3981,-3.0646,0.34819,5.5282,0.93387,-0.073036,-0.42762,0.49882,0.20711
2.1569,1.3978,-3.0663,0.3502,5.529,0.93555,-0.074268,-0.42724,0.50144,0.20569
2.1607,1.3975,-3.068,0.35221,5.5298,0.93722,-0.075494,-0.42687,0.50406,0.20428
2.1644,1.3972,-3.0697,0.35423,5.5306,0.93888,-0.076716,-0.4265,0.50667,0.20286
2.1682,1.3969,-3.0714,0.35626,5.5314,0.94054,-0.077932,-0.42612,0.50927,0.20144
2.1719,1.3966,-3.0731,0.3583,5.5322,0.9422,-0.079143,-0.42574,0.51187,0.20001
2.1757,1.3963,-3.0748,0.36035,5.533,0.94385,-0.080348,-0.42536,0.51446,0.19859
2.1795,1.3959,-3.0765,0.36242,5.5338,0.9455,-0.081548,-0.42499,0.51704,0.19716
2.1833,1.3956,-3.0782,0.36449,5.5346,0.94714,-0.082742,-0.4246,0.51962,0.19573
2.1871,1.3953,-3.0799,0.36657,5.5354,0.94878,-0.08393,-0.42422,0.5222,0.19429
2.1909,1.3949,-3.0816,0.36867,5.5362,0.95041,-0.085113,-0.42384,0.52477,0.19286
2.1947,1.3946,-3.0833,0.37077,5.5369,0.95204,-0.086289,-0.42346,0.52733,0.19142
2.1985,1.3942,-3.085,0.37289,5.5377,0.95367,-0.08746,-0.42307,0.52989,0.18998
2.2023,1.3939,-3.0867,0.37501,5.5385,0.95529,-0.088624,-0.42269,0.53244,0.18854
2.2061,1.3935,-3.0884,0.37715,5.5392,0.95691,-0.089782,-0.4223,0.53498,0.1871
2.21,1.3932,-3.0901,0.37929,5.54,0.95852,-0.090934,-0.42191,0.53752,0.18565
2.2138,1.3928,-3.0917,0.38145,5.5407,0.96013,-0.092079,-0.42152,0.54005,0.1842
2.2176,1.3924,-3.0934,0.38361,5.5414,0.96173,-0.093218,-0.42113,0.54258,0.18275
2.2215,1.3921,-3.0951,0.38579,5.5422,0.96333,-0.094351,-0.42074,0.5451,0.1813
2.2254,1.3917,-3.0968,0.38797,5.5429,0.96492,-0.095476,-0.42035,0.54761,0.17985
2.2292,1.3913,-3.0985,0.39017,5.5436,0.96651,-0.096595,-0.41996,0.55012,0.17839
2.2331,1.3909,-3.1002,0.39237,5.5443,0.96809,-0.097707,-0.41957,0.55262,0.17693
2.237,1.3905,-3.1018,0.39459,5.545,0.96967,-0.098813,-0.41917,0.55512,0.17547
2.2408,1.3901,-3.1035,0.39681,5.5457,0.97125,-0.099911,-0.41878,0.5576,0.174
2.2447,1.3897,-3.1052,0.39905,5.5464,0.97282,-0.101,-0.41838,0.56009,0.17254
2.2486,1.3893,-3.1069,0.4013,5.5471,0.97438,-0.10209,-0.41798,0.56256,0.17107
2.2525,1.3889,-3.1085,0.40355,5.5478,0.97594,-0.10316,-0.41758,0.56503,0.1696
2.2564,1.3885,-3.1102,0.40582,5.5484,0.9775,-0.10423,-0.41719,0.5675,0.16813
2.2603,1.3881,-3.1119,0.40809,5.5491,0.97905,-0.10529,-0.41679,0.56995,0.16665
2.2643,1.3876,-3.1135,0.41038,5.5498,0.9806,-0.10635,-0.41638,0.57241,0.16518
2.2682,1.3872,-3.1152,0.41267,5.5504,0.98214,-0.1074,-0.41598,0.57485,0.1637
2.2721,1.3868,-3.1169,0.41497,5.5511,0.98368,-0.10843,-0.41558,0.57729,0.16222
2.2761,1.3864,-3.1185,0.41729,5.5517,0.98521,-0.10947,-0.41518,0.57972,0.16074
2.28,1.3859,-3.1202,0.41961,5.5524,0.98674,-0.11049,-0.41477,0.58214,0.15925
2.284,1.3855,-3.1218,0.42195,5.553,0.98826,-0.11151,-0.41437,0.58456,0.15776
